amount,user_avg_amount,amount_ratio,tx_count_last_1h,tx_count_last_24h,is_new_device,is_trusted_device,is_new_ip,is_new_country,failed_logins_last_30m,hour_of_day,label
20.0,35.1,0.5698005698005698,1,4,0,1,0,0,0,10,0
117.89,142.4,0.8278792134831461,1,3,0,1,1,0,1,23,0
82.83,64.91,1.276074564782006,1,3,0,1,0,0,0,15,0
82.48,65.53,1.258660155653899,0,3,0,1,0,0,0,9,0
646.45,109.21,5.919329731709551,13,30,1,0,1,0,2,3,1
199.61,63.37,3.1499132081426544,0,3,0,1,1,0,0,11,0
458.27,262.67,1.7446606007537975,4,7,0,0,0,0,1,14,0
739.96,315.53,2.3451335847621464,7,12,0,0,0,0,0,9,1
21.39,41.2,0.5191747572815534,0,4,0,1,0,0,0,14,0
36.14,59.7,0.6053601340033501,1,3,0,1,0,0,0,11,0
47.81,86.17,0.5548334687246141,3,3,0,1,0,0,0,10,0
98.51,81.3,1.2116851168511686,0,0,0,1,0,0,0,17,0
47.08,60.89,0.7731975693874199,2,4,0,1,0,0,0,20,0
58.4,43.79,1.3336378168531628,5,10,0,1,1,0,1,23,0
63.78,62.08,1.0273840206185567,4,10,1,0,0,0,2,5,1
180.87,170.98,1.05784302257574,1,3,0,1,0,0,0,12,0
41.87,44.46,0.9417453891138101,2,5,0,1,0,0,0,17,0
31.26,53.57,0.583535560948292,0,2,0,0,1,0,0,18,0
69.37,54.21,1.27965320051651,1,4,0,1,0,0,0,23,0
289.21,83.02,3.4836184052035652,14,33,1,0,1,1,1,23,1
1819.7,198.41,9.171412731213145,15,36,1,0,1,1,3,23,1
48.41,36.22,1.3365543898398675,1,3,0,1,0,0,0,12,0
59.49,67.16,0.88579511614056,1,5,0,1,0,0,0,11,0
73.66,84.23,0.874510269500178,1,1,0,1,0,0,0,23,0
91.55,101.5,0.9019704433497536,1,6,0,1,0,0,0,16,0
326.69,180.45,1.8104183984483238,3,10,0,1,0,0,2,13,1
211.6,31.14,6.795118818240205,14,38,1,0,1,1,4,4,1
156.37,59.93,2.609210745870182,3,5,0,1,1,0,1,20,1
48.41,87.02,0.5563088945070098,1,6,0,0,1,0,0,10,0
114.54,116.36,0.9843588862151943,0,0,0,1,0,0,0,12,0
70.53,48.27,1.4611559975139838,0,0,0,1,0,0,0,12,0
39.65,45.44,0.8725792253521127,1,8,0,0,1,0,0,4,0
89.61,61.56,1.455653021442495,0,2,0,1,0,0,0,17,0
85.92,71.66,1.1989952553725929,0,0,0,1,0,0,1,17,0
115.42,49.91,2.3125626127028656,3,8,1,0,0,0,0,9,0
55.85,110.37,0.5060251880039865,1,4,0,1,0,0,0,11,0
121.16,79.93,1.5158263480545475,0,5,0,1,0,0,0,23,0
139.93,45.62,3.0672950460324424,2,4,0,0,1,0,0,15,1
103.51,91.13,1.1358498847799847,3,10,0,1,0,0,1,11,0
196.3,115.43,1.7005977648791475,8,11,0,1,1,0,0,19,0
48.74,36.12,1.349390919158361,0,5,0,1,0,0,0,9,0
201.18,176.81,1.137831570612522,0,1,0,1,0,0,0,11,0
99.97,125.01,0.7996960243180545,0,1,0,1,0,0,1,11,0
562.86,233.33,2.4122916041657736,1,9,0,1,0,0,1,4,1
156.81,40.37,3.8843200396333915,9,28,1,0,1,1,9,0,1
28.51,57.79,0.4933379477418239,0,2,0,1,0,0,0,17,0
310.75,290.07,1.0712931361395526,2,5,0,1,0,0,0,13,0
24.26,38.02,0.6380852183061546,1,3,0,1,0,0,0,4,0
62.83,69.83,0.8997565516253759,0,2,0,1,0,0,0,7,0
149.15,50.65,2.9447186574531097,6,11,0,0,0,0,0,4,0
69.2,61.33,1.128322191423447,2,5,0,1,0,0,0,1,0
69.87,44.94,1.5547396528704942,7,10,1,0,0,0,2,0,0
117.27,170.27,0.6887296646502613,1,4,0,1,0,0,0,14,0
65.76,53.87,1.2207165398180808,3,6,0,1,0,0,0,9,0
398.5,55.09,7.233617716463968,9,28,1,0,1,1,5,4,1
194.37,157.65,1.2329210275927687,0,1,0,0,0,0,0,18,0
32.64,36.08,0.9046563192904656,0,2,0,1,0,1,0,15,0
167.3,122.42,1.3666067636007189,7,13,0,1,0,0,0,10,0
131.64,58.66,2.2441186498465733,5,9,0,0,0,0,1,17,1
121.74,115.95,1.0499353169469599,2,4,0,1,0,0,0,14,0
129.58,98.44,1.3163348232425844,0,4,0,0,1,0,0,12,0
487.33,64.77,7.524008028408214,9,26,1,0,1,1,5,5,1
33.23,35.77,0.9289907743919484,0,4,0,1,0,0,0,9,0
157.14,134.85,1.1652947719688542,0,4,0,1,0,0,0,11,0
94.36,70.18,1.3445426047306923,0,0,0,1,0,0,0,13,0
116.78,114.27,1.0219655202590356,2,5,0,1,0,0,0,17,0
93.75,94.66,0.9903866469469681,1,3,0,1,0,0,0,13,0
56.76,87.98,0.6451466242327801,3,5,0,1,0,0,0,11,0
129.33,60.89,2.12399408769913,2,7,0,0,0,0,2,2,0
54.39,98.52,0.5520706455542023,0,2,0,1,1,0,0,9,0
113.65,103.39,1.0992359028919625,2,3,0,0,0,0,0,13,0
105.53,94.73,1.114008233928006,0,2,0,1,0,0,0,20,0
107.23,93.49,1.14696759011659,0,1,0,1,0,0,0,8,0
76.92,102.59,0.7497806803782044,1,2,0,1,0,0,0,9,0
70.35,77.94,0.9026173979984603,0,2,0,1,0,0,0,13,0
86.64,104.16,0.8317972350230415,2,2,0,1,0,0,0,15,0
83.44,75.33,1.107659630957122,0,4,0,1,0,1,0,9,0
72.97,53.73,1.3580867299460264,2,6,1,0,0,0,2,5,1
39.1,60.63,0.6448952663697839,0,2,0,1,0,0,0,10,0
224.11,84.6,2.6490543735224588,3,5,1,0,0,0,1,5,0
163.77,117.08,1.3987871540826786,2,2,0,1,0,0,0,9,0
176.99,121.32,1.4588691064952195,0,1,0,1,0,0,0,15,0
68.24,71.44,0.9552071668533034,1,3,0,1,0,0,0,3,0
44.17,63.39,0.6967976021454488,1,4,0,1,0,0,0,12,0
21.89,40.21,0.5443919423029098,0,4,0,1,0,0,0,16,0
280.6,37.45,7.492656875834446,8,24,1,0,1,1,6,2,1
428.69,165.59,2.588864061839483,4,11,0,1,0,0,0,18,0
58.28,37.43,1.5570398076409298,1,2,0,0,1,0,0,15,0
20.23,18.13,1.1158301158301158,1,2,0,0,0,0,0,16,0
50.71,83.45,0.6076692630317555,0,2,0,1,0,0,0,10,0
35.32,35.2,1.003409090909091,0,1,0,0,0,0,0,16,0
35.04,54.7,0.6405850091407678,1,4,0,1,0,0,0,19,0
196.08,140.25,1.3980748663101605,2,3,0,1,0,0,0,14,0
173.57,69.23,2.507150079445327,2,9,1,0,0,0,3,9,0
104.04,114.0,0.9126315789473685,1,1,0,1,0,0,0,14,0
989.72,154.15,6.420499513460915,12,25,1,0,1,1,2,17,1
291.88,152.49,1.91409272739196,2,8,1,0,1,0,2,4,1
62.61,29.69,2.1087908386662173,3,10,0,0,0,0,0,22,1
52.62,72.58,0.724993111049876,0,1,0,1,0,0,0,13,0
147.55,131.09,1.12556259058662,1,3,0,1,0,0,0,15,0
92.66,94.81,0.9773230671870056,1,4,0,1,0,0,0,2,0
230.83,184.49,1.2511789256870292,1,4,0,1,0,0,0,2,0
125.73,131.5,0.9561216730038024,0,3,1,0,0,0,0,17,0
58.99,48.45,1.2175438596491228,3,5,0,0,1,0,0,15,0
73.24,94.41,0.77576527910179,0,0,0,1,0,0,0,17,0
35.04,26.0,1.3476923076923077,1,2,0,1,0,0,0,17,0
18.44,35.5,0.5194366197183099,0,5,0,1,0,0,1,12,0
63.72,92.55,0.6884927066450567,3,8,1,0,0,0,0,19,1
118.16,53.95,2.1901760889712696,5,11,0,0,0,0,1,14,1
43.18,48.38,0.892517569243489,0,6,0,1,0,0,0,12,0
74.24,57.37,1.29405612689559,0,2,0,0,1,0,1,14,0
84.36,116.22,0.7258647392875581,0,1,1,0,1,0,0,9,0
104.76,169.21,0.6191123456060517,1,3,0,1,0,1,0,5,0
94.39,90.11,1.0474975030518257,0,0,0,1,0,0,0,13,0
48.37,39.07,1.2380342974148963,0,0,0,1,0,0,0,9,0
94.7,76.16,1.24343487394958,0,3,0,1,0,0,0,16,0
246.46,33.77,7.2981936630145094,11,24,1,0,1,1,2,22,1
41.95,69.7,0.6018651362984219,0,5,0,1,0,0,0,12,0
35.6,59.85,0.5948203842940685,0,3,0,1,0,0,0,17,0
119.26,57.57,2.0715650512419663,4,13,0,1,1,0,1,14,0
74.28,53.78,1.3811825957605057,1,3,0,0,0,0,0,14,0
174.99,34.92,5.011168384879725,13,38,1,0,1,1,3,11,1
78.26,76.46,1.0235417211613917,4,6,0,1,0,0,0,15,0
157.99,22.46,7.034283170080142,18,41,1,0,1,1,5,4,1
53.35,25.04,2.1305910543130993,3,11,0,0,1,0,0,23,0
130.79,141.87,0.9219003312892083,1,8,1,0,0,0,2,10,0
80.43,115.19,0.6982376942442922,3,4,0,1,0,0,0,10,0
23.26,34.14,0.681312243702402,0,1,0,1,0,0,0,15,0
65.02,74.45,0.8733378106111483,1,4,0,0,0,0,0,11,0
106.11,100.1,1.0600399600399601,1,4,0,1,0,0,0,11,0
65.17,46.56,1.3996993127147765,1,1,0,1,0,0,0,14,0
71.24,72.0,0.9894444444444443,1,5,0,1,0,0,1,19,0
60.2,50.07,1.2023167565408428,0,2,0,1,0,0,0,12,0
50.44,70.2,0.7185185185185184,2,5,0,1,0,0,0,14,0
67.26,128.97,0.5215166317748314,0,2,0,1,0,0,0,15,0
84.47,147.19,0.5738840953869149,1,3,0,1,0,0,0,14,0
34.74,57.87,0.6003110419906688,0,2,0,1,0,0,0,16,0
166.72,148.05,1.1261060452549814,4,13,0,0,0,0,1,18,0
310.43,71.59,4.336220142478,11,31,1,0,1,1,2,23,1
59.56,55.52,1.0727665706051872,2,6,0,1,0,0,0,1,0
663.16,123.05,5.3893539211702555,10,32,1,0,1,1,4,22,1
84.5,80.86,1.045016077170418,2,9,0,0,0,1,3,11,0
73.43,56.93,1.289829615317056,0,1,0,1,0,0,0,14,0
62.19,65.68,0.9468635809987819,1,5,0,0,1,0,0,11,0
911.17,103.94,8.76630748508755,19,39,1,0,1,1,1,5,1
99.92,99.92,1.0,0,1,0,1,0,0,0,14,0
82.06,115.72,0.7091254752851711,0,3,0,1,0,0,0,15,0
192.57,144.56,1.3321112340896513,0,2,0,1,0,0,0,11,0
120.64,108.4,1.1129151291512915,0,2,0,1,0,0,0,5,0
48.42,63.46,0.7630003151591553,4,10,0,0,0,0,1,1,0
67.93,81.85,0.8299328039095909,0,3,0,1,0,0,1,14,0
64.17,69.85,0.9186828919112384,2,3,0,1,0,0,0,14,0
116.87,80.32,1.4550547808764942,0,4,0,1,0,0,0,17,0
123.24,72.11,1.7090556094855083,0,0,0,1,0,1,1,9,1
149.55,109.74,1.3627665390924004,1,2,0,0,1,0,0,6,0
1273.46,139.77,9.11111111111111,15,34,1,0,1,1,4,12,1
33.86,33.73,1.0038541357841684,2,4,0,1,0,0,0,13,0
109.78,123.71,0.8873979468110905,0,4,1,0,0,0,0,11,0
269.59,109.29,2.4667398664104674,2,9,0,0,0,0,0,1,0
108.11,84.65,1.2771411695215593,0,0,0,1,0,0,0,21,0
46.33,20.48,2.26220703125,1,4,0,1,0,0,1,4,1
74.8,75.92,0.9852476290832455,0,2,0,1,0,0,0,4,0
180.9,101.39,1.7841996252095869,3,8,1,0,1,0,2,12,0
112.46,80.14,1.4032942350885949,1,2,0,0,1,0,0,10,0
259.61,312.29,0.8313106407505844,1,4,0,1,0,0,0,9,0
68.6,133.69,0.5131273842471389,0,0,0,1,0,0,0,17,0
22.51,33.45,0.6729446935724962,0,3,0,1,0,0,0,17,0
56.55,44.97,1.257505003335557,0,0,0,0,0,0,0,17,0
73.67,103.79,0.7097986318527796,2,4,0,1,0,0,0,9,0
448.06,48.42,9.253614209004544,10,28,1,0,1,1,8,22,1
577.87,67.78,8.525671289465919,15,36,1,0,1,0,4,3,1
414.46,46.11,8.988505747126437,9,24,1,0,1,1,3,4,1
42.81,53.45,0.800935453695042,0,5,0,1,1,0,0,10,0
45.82,55.63,0.8236563005572533,1,2,0,1,0,0,0,10,0
419.57,68.55,6.120641867250183,13,30,1,0,1,1,2,0,1
141.13,102.22,1.3806495793386813,4,8,1,0,0,0,0,11,1
89.16,81.06,1.0999259807549961,2,5,0,1,0,0,1,14,0
1093.2,125.44,8.714923469387756,10,24,1,0,1,1,1,5,1
72.65,82.6,0.87953995157385,0,6,1,0,0,0,0,13,0
146.75,79.34,1.849634484497101,0,7,1,0,1,0,2,5,1
64.47,63.09,1.0218735140275796,0,3,0,0,0,0,0,9,0
106.37,144.19,0.737707191899577,2,11,0,0,0,0,0,16,1
68.83,45.43,1.5150781421967863,0,3,0,1,0,0,0,10,0
102.76,77.69,1.3226927532500967,2,6,0,1,0,0,0,6,0
75.58,84.68,0.8925366084081247,1,4,0,0,0,0,0,13,0
71.45,78.33,0.9121664751691562,0,3,0,1,0,0,0,10,0
55.27,39.91,1.384865948383864,1,5,0,0,0,0,0,11,0
85.21,107.45,0.7930200093066542,0,2,0,0,1,0,0,16,0
31.3,36.99,0.8461746417950797,1,2,0,1,0,0,0,17,0
271.07,194.49,1.3937477505270193,3,5,0,1,0,0,0,15,0
452.07,291.69,1.5498302992903426,0,2,0,0,1,0,0,9,0
74.9,50.91,1.4712237281477119,0,2,0,1,0,0,0,11,0
55.05,13.89,3.9632829373650105,10,29,1,0,1,1,2,5,1
66.34,66.88,0.9919258373205743,0,1,0,1,0,0,0,12,0
79.03,133.38,0.5925176188334084,0,3,0,1,0,0,0,9,0
387.78,156.56,2.4768778742973936,3,10,1,0,1,0,2,14,0
47.5,34.88,1.3618119266055044,1,1,0,1,0,0,0,15,0
64.65,37.25,1.7355704697986578,4,8,0,1,0,0,0,13,0
217.14,168.82,1.2862220116099987,0,1,0,1,0,0,0,20,0
147.31,140.44,1.0489176872685846,5,6,0,1,0,0,0,17,0
50.33,41.46,1.213941148094549,0,1,0,0,1,0,0,16,0
127.66,93.59,1.3640346190832353,0,1,0,1,0,0,0,0,0
25.06,47.29,0.5299217593571579,1,4,0,1,0,0,0,9,0
155.9,127.23,1.2253399355497918,1,11,1,0,0,0,0,13,0
84.94,75.26,1.1286207812915225,0,2,1,0,0,0,0,9,0
32.2,32.0,1.00625,2,3,0,1,0,0,1,12,0
84.81,81.92,1.0352783203125,0,0,0,0,1,0,0,16,0
142.36,74.79,1.9034630298168205,5,11,0,1,0,0,2,5,0
238.47,91.59,2.603668522764494,2,4,0,1,0,0,1,17,0
64.32,59.04,1.089430894308943,2,3,0,1,0,0,0,16,0
143.73,67.32,2.1350267379679146,2,8,0,0,0,0,0,7,0
89.58,112.25,0.7980400890868596,0,3,0,0,1,0,1,0,0
66.69,61.15,1.090596892886345,1,7,1,0,0,0,0,5,1
40.52,43.99,0.9211184360081837,0,5,0,1,0,0,0,11,0
130.19,81.96,1.5884577842850172,2,8,0,0,1,0,0,3,0
171.09,107.57,1.5904992098168635,3,9,0,1,0,0,2,16,0
39.6,67.13,0.5899001936541041,0,1,0,1,0,0,0,12,0
65.36,47.03,1.389751222623857,0,3,0,0,1,0,0,15,0
176.42,137.81,1.2801683477251287,2,6,0,1,0,0,0,12,0
82.98,103.51,0.8016616752004637,1,3,0,1,0,0,1,9,0
194.47,148.37,1.3107097122059714,0,1,0,1,0,0,1,9,0
67.52,53.23,1.2684576366710503,1,6,0,1,0,0,0,16,0
75.24,63.4,1.1867507886435331,0,2,0,0,0,0,1,15,0
55.3,85.81,0.6444470341452044,0,2,1,0,0,0,0,11,0
41.13,50.48,0.8147781299524565,2,5,0,1,0,0,0,17,0
86.96,97.76,0.8895253682487724,0,5,0,1,0,0,0,9,0
206.15,60.1,3.430116472545757,11,25,1,0,1,1,1,23,1
405.59,342.51,1.1841698052611602,2,7,1,0,1,0,1,13,0
62.11,62.21,0.9983925413920591,1,2,0,1,0,0,0,20,0
266.54,159.4,1.6721455457967378,3,12,0,1,0,0,1,13,0
47.08,47.53,0.9905322953923837,1,1,0,0,1,0,2,10,0
177.82,65.01,2.735271496692816,9,14,0,1,0,0,2,11,1
87.16,96.19,0.9061232976400874,1,3,0,1,0,0,1,15,0
74.53,28.23,2.6400991852639035,3,6,0,1,0,0,2,12,1
29.44,24.02,1.225645295587011,1,3,1,0,0,0,0,13,0
29.48,51.46,0.5728721336960746,3,10,0,1,0,0,0,16,0
38.52,56.09,0.6867534319843109,2,2,0,1,0,0,0,16,0
57.76,79.09,0.730307244910861,0,2,0,1,0,0,0,16,0
233.64,91.88,2.542882020026121,1,5,0,1,1,0,1,1,1
141.37,144.0,0.9817361111111111,2,4,0,1,0,0,0,13,0
105.21,99.84,1.0537860576923075,0,1,0,1,0,0,0,11,0
424.06,297.43,1.4257472346434454,1,4,0,1,0,0,0,16,0
90.09,84.11,1.071097372488408,0,2,0,1,0,0,0,10,0
324.6,54.97,5.905039112243042,10,26,1,0,1,1,3,12,1
60.91,22.95,2.6540305010893244,1,11,0,1,1,1,0,5,0
1140.15,173.79,6.56050405662006,12,26,1,0,1,1,3,4,1
48.29,60.68,0.7958141067897165,1,2,0,1,0,0,0,12,0
76.7,136.53,0.5617812934886106,0,4,0,1,0,0,0,13,0
316.67,125.46,2.5240714171847602,4,15,0,1,1,0,0,16,1
262.88,29.16,9.015089163237311,14,34,1,0,1,1,4,1,1
350.01,67.26,5.203835860838536,7,21,1,0,1,1,3,16,1
76.59,110.86,0.6908713692946058,1,3,0,0,1,0,0,9,0
75.53,79.88,0.9455433149724588,2,5,0,1,0,0,1,16,0
118.33,63.99,1.8491951867479293,5,11,0,0,1,0,1,0,1
132.0,103.52,1.2751159196290571,0,3,0,1,0,0,0,9,0
79.43,97.71,0.8129157711595539,0,4,0,1,0,0,0,18,0
152.84,86.02,1.7767960939316438,4,13,0,0,1,0,1,9,1
209.89,70.93,2.959114620047934,1,8,1,0,1,0,0,15,0
59.4,75.87,0.7829181494661921,2,3,0,1,0,0,0,0,0
123.8,164.4,0.7530413625304135,1,1,0,1,0,0,0,11,0
82.65,60.9,1.3571428571428572,0,2,0,0,0,0,0,0,0
444.01,67.73,6.555588365569172,12,31,1,0,1,1,5,23,1
860.15,97.45,8.826577732170342,8,20,1,0,1,1,6,0,1
494.04,173.92,2.8406163753449865,3,9,0,0,0,0,3,17,0
17.36,32.84,0.5286236297198538,0,2,0,0,1,0,0,0,0
124.09,134.64,0.9216428995840762,0,2,0,1,0,0,0,12,0
105.74,57.37,1.8431235837545756,3,10,0,1,0,0,2,4,0
44.6,66.5,0.6706766917293233,2,4,0,1,0,0,1,14,0
102.71,128.57,0.7988644318270203,0,3,0,1,0,0,0,9,0
102.57,68.89,1.4888953403977354,2,7,0,1,0,0,0,1,0
310.83,57.71,5.386068272396464,10,22,1,0,1,1,2,22,1
80.73,70.97,1.1375228969987319,0,1,0,1,0,0,0,14,0
97.76,116.95,0.8359127832407012,0,2,0,1,0,0,0,1,0
1223.64,122.87,9.958818263205014,16,30,1,0,1,1,4,1,1
337.51,139.54,2.418732979790741,4,10,1,0,0,0,1,8,1
74.12,53.07,1.3966459393254194,0,3,0,1,0,0,0,13,0
44.84,43.78,1.024211968935587,0,2,0,1,0,0,0,1,0
123.16,82.47,1.4933915363162362,0,3,0,1,0,0,0,12,0
301.79,49.58,6.0869302137958865,14,36,1,0,1,0,3,23,1
291.98,121.84,2.3964215364412347,1,6,0,0,0,0,1,12,0
220.87,108.86,2.028936248392431,3,7,0,1,0,0,0,1,0
95.12,87.25,1.0902005730659026,0,1,0,0,0,0,0,11,0
33.68,15.56,2.16452442159383,2,6,0,1,0,0,1,9,0
265.37,82.6,3.21271186440678,15,31,1,0,1,1,5,23,1
54.11,62.42,0.8668695930791412,0,7,0,0,1,0,0,13,0
197.0,71.93,2.738773807868761,2,5,0,0,0,0,0,17,0
42.68,37.07,1.1513353115727003,1,6,0,0,1,0,0,15,0
16.98,19.76,0.8593117408906882,0,3,0,1,0,0,0,17,0
158.33,57.13,2.7713985646770523,0,5,0,1,0,0,2,5,0
29.21,47.39,0.6163747626081452,0,1,0,1,0,0,0,9,0
148.21,103.05,1.4382338670548278,1,6,0,1,0,0,0,13,0
43.12,89.84,0.47996438112199463,0,0,0,1,0,0,0,9,0
94.49,68.66,1.3762015729682493,2,5,0,1,0,0,1,13,0
87.5,34.0,2.573529411764706,6,12,1,0,1,0,2,12,0
45.4,94.42,0.4808303325566617,0,1,0,1,0,0,0,16,0
300.39,93.82,3.2017693455553187,13,38,1,0,1,1,6,3,1
27.51,44.59,0.6169544740973312,1,2,0,1,0,0,0,13,0
71.23,48.4,1.4716942148760332,2,2,0,1,0,0,1,12,0
45.39,59.25,0.7660759493670887,1,5,0,1,0,0,0,11,0
40.23,45.88,0.8768526591107235,0,1,0,1,0,0,1,16,0
67.18,62.51,1.074708046712526,0,3,0,0,0,0,0,11,0
333.23,43.0,7.749534883720931,12,39,1,0,1,1,6,3,1
110.01,76.81,1.4322353860174457,0,3,0,1,0,0,0,17,0
101.77,75.68,1.344741014799154,1,4,0,1,0,0,0,11,0
270.24,186.15,1.4517324738114423,0,2,0,1,0,0,0,12,0
72.89,49.42,1.4749089437474707,1,3,0,1,0,0,1,18,0
145.93,52.12,2.7998848810437456,4,10,0,0,1,0,2,5,1
28.32,36.37,0.7786637338465769,1,3,0,1,0,0,1,10,0
58.45,47.08,1.2415038232795244,1,7,0,1,0,0,0,9,0
97.92,122.2,0.8013093289689034,3,4,0,1,0,0,0,11,0
386.16,40.55,9.523057953144267,6,22,1,0,1,0,6,5,1
64.42,105.01,0.6134653842491191,1,2,0,1,0,0,0,2,0
65.46,92.96,0.7041738382099828,3,4,0,0,1,0,0,11,0
413.11,181.65,2.27420864299477,5,11,0,1,0,0,1,12,0
67.15,48.92,1.3726492232215863,1,2,0,1,0,0,1,10,0
51.05,70.5,0.724113475177305,2,6,0,1,0,0,0,14,0
110.86,57.73,1.9203187250996017,1,11,0,1,0,1,2,23,0
20.8,32.46,0.640788662969809,1,1,0,1,0,0,0,16,0
184.73,148.14,1.2469960847846633,0,1,0,1,0,0,0,12,0
59.53,60.59,0.9825053639214392,0,4,0,0,1,0,0,11,0
74.33,103.92,0.715261739799846,0,3,0,0,0,0,0,12,0
110.51,89.9,1.229254727474972,1,2,0,1,0,0,0,15,0
63.72,105.07,0.6064528409631674,1,3,0,1,0,0,0,12,0
74.07,72.28,1.0247648035417818,1,1,0,0,1,0,0,14,0
68.21,75.03,0.909103025456484,0,4,0,0,0,0,0,9,0
52.67,39.35,1.3385006353240152,0,4,0,1,0,0,0,11,0
63.23,32.73,1.9318667888787047,6,11,1,0,0,0,3,17,0
422.89,157.55,2.6841637575372896,2,2,0,1,0,0,0,15,1
132.45,115.35,1.1482444733420025,0,0,1,0,1,0,0,3,0
223.55,79.19,2.822957444121733,5,11,0,1,0,0,1,2,1
17.98,32.8,0.5481707317073171,0,4,0,1,0,0,0,15,0
45.79,61.95,0.7391444713478611,1,5,0,1,0,0,0,20,0
32.82,45.03,0.7288474350433044,2,4,0,1,0,0,0,11,0
253.0,26.82,9.433258762117822,7,23,1,0,1,0,5,2,1
202.89,99.86,2.0317444422191064,5,9,0,0,0,1,0,14,1
236.25,60.12,3.9296407185628746,11,26,1,0,1,1,3,0,1
34.93,37.83,0.9233412635474492,0,4,1,0,0,0,0,17,0
596.84,104.64,5.70374617737003,8,30,1,0,1,1,2,22,1
92.6,77.67,1.1922235097206126,0,1,0,1,0,0,0,14,0
193.22,178.74,1.0810115251202863,0,1,0,1,0,0,0,6,0
95.25,72.34,1.3166989217583631,1,3,0,1,0,0,0,15,0
47.23,82.89,0.5697912896609965,3,6,0,1,0,0,0,12,0
55.86,65.66,0.8507462686567164,2,4,0,1,0,0,0,12,0
62.16,46.64,1.3327615780445967,2,3,0,1,0,0,0,16,0
32.27,46.61,0.6923406994207253,0,2,0,1,0,0,0,21,0
57.84,38.87,1.4880370465654749,1,2,0,1,0,0,0,17,0
166.84,52.96,3.150302114803625,5,12,1,0,1,1,0,17,1
135.01,88.59,1.5239869059713285,1,2,0,1,0,0,0,4,0
146.2,217.6,0.671875,0,3,0,1,0,0,0,13,0
96.33,72.69,1.325216673545192,0,4,1,0,0,0,1,8,0
159.2,78.67,2.023643065971781,1,6,1,0,0,0,0,5,0
230.88,97.5,2.368,3,9,0,1,0,0,0,1,0
90.08,60.64,1.4854881266490765,1,1,0,1,0,0,0,11,0
107.41,102.44,1.048516204607575,0,2,0,1,0,0,0,17,0
140.19,94.82,1.4784855515713986,0,2,0,1,0,0,0,0,0
64.49,55.18,1.1687205509242478,1,2,0,1,0,0,0,17,0
106.17,108.91,0.9748416123404646,3,8,1,0,0,0,1,6,0
51.61,36.7,1.406267029972752,0,1,0,1,0,0,0,11,0
119.01,42.68,2.7884254920337397,2,5,1,0,0,0,0,16,0
15.99,22.83,0.7003942181340342,2,6,0,1,0,0,0,16,0
324.27,156.44,2.0728074661211964,3,10,1,0,1,1,2,13,1
42.45,78.7,0.5393900889453621,1,5,0,0,1,0,0,2,0
99.12,75.31,1.3161598725268888,2,7,0,1,0,0,1,17,0
1585.07,208.24,7.6117460622358815,16,32,1,0,1,1,3,2,1
75.38,75.43,0.9993371337664058,0,4,0,1,0,0,0,10,0
74.72,99.66,0.7497491471001405,1,3,1,0,0,0,1,14,0
167.25,113.77,1.4700711962731827,3,8,0,0,0,0,1,14,0
144.52,98.88,1.461569579288026,2,4,0,1,0,0,1,10,0
159.44,173.46,0.9191744494407932,3,12,1,0,0,0,0,15,0
33.38,61.94,0.5389086212463675,0,2,1,0,0,0,0,12,0
92.92,55.62,1.6706220783890688,4,8,0,1,0,0,1,22,1
211.73,88.2,2.400566893424036,3,11,1,0,1,0,3,1,0
53.06,64.59,0.8214893946431336,0,3,0,1,0,0,0,10,0
101.89,49.76,2.047628617363344,4,11,1,0,0,1,0,2,1
93.19,68.79,1.3547027184183746,2,2,0,1,0,0,0,2,0
95.52,93.21,1.024782748632121,1,2,0,1,0,0,0,10,0
45.94,70.54,0.6512616954919194,0,3,0,1,0,0,0,10,0
66.07,83.7,0.7893667861409795,1,5,0,1,0,0,0,17,0
90.2,77.16,1.1689994815966822,1,7,0,0,1,0,0,13,0
155.86,141.04,1.1050765740215542,1,4,0,1,0,0,0,9,0
405.04,128.58,3.1501011043708194,3,11,0,1,0,0,0,23,0
729.0,82.25,8.863221884498481,11,37,1,0,1,1,7,23,1
127.05,101.79,1.2481579722959033,0,2,1,0,1,0,0,7,0
376.97,200.43,1.8808062665269671,2,8,0,1,0,0,2,14,0
55.38,75.22,0.736240361605956,0,1,0,1,0,0,0,7,0
39.03,42.56,0.9170582706766917,1,3,0,1,0,0,0,11,0
133.52,67.05,1.991349739000746,3,9,0,1,0,0,0,15,0
341.09,69.18,4.930471234460826,14,28,1,0,1,0,4,2,1
47.03,34.35,1.3691411935953421,0,1,0,1,0,0,0,12,0
80.23,98.14,0.8175056042388426,0,3,0,1,0,0,0,15,0
49.72,55.58,0.8945663907880532,0,1,0,1,0,0,1,22,0
172.19,71.11,2.4214597103079734,3,8,1,0,0,0,3,16,0
50.03,74.33,0.6730795102919414,1,4,0,0,1,1,0,17,0
113.36,34.47,3.2886568030171164,15,33,1,0,1,1,3,4,1
91.12,33.27,2.7388037270814545,2,4,0,0,1,0,3,22,0
327.5,171.54,1.9091757024600677,0,7,0,1,0,0,1,4,1
159.24,115.43,1.3795373819630945,0,0,0,1,0,0,0,10,0
33.4,57.98,0.5760607105898585,0,2,0,1,0,0,0,11,0
304.72,55.2,5.520289855072464,8,28,1,0,1,0,4,1,1
92.65,56.98,1.6260091260091263,1,10,1,0,1,0,0,10,0
73.26,136.55,0.5365067740754302,0,5,0,1,0,0,0,9,0
