amount,user_avg_amount,amount_ratio,tx_count_last_1h,tx_count_last_24h,is_new_device,is_trusted_device,is_new_ip,is_new_country,failed_logins_last_30m,label
64.52,51.58,1.250872431174874,1,3,0,1,0,0,0,0
69.12,26.46,2.612244897959184,2,6,0,0,0,0,1,1
144.93,75.25,1.9259800664451827,4,9,0,1,1,0,1,0
232.0,88.11,2.633072295993644,5,8,0,0,1,0,0,0
129.44,139.98,0.9247035290755823,3,7,0,0,0,0,0,0
47.5,68.59,0.6925207756232686,0,4,0,1,0,0,0,0
50.89,60.38,0.8428287512421331,0,0,0,1,0,0,0,0
138.44,98.84,1.4006475111290975,2,5,0,1,0,0,0,0
41.76,51.72,0.8074245939675174,0,5,0,1,0,0,0,0
27.54,52.38,0.5257731958762886,1,5,0,1,0,0,0,0
63.99,86.8,0.7372119815668203,1,7,0,1,0,0,0,0
157.45,57.76,2.7259349030470914,1,6,1,0,0,1,2,0
69.0,130.36,0.5293034673212641,1,2,0,0,0,0,0,0
118.66,81.02,1.4645766477412985,2,4,0,0,0,0,0,0
314.76,57.1,5.512434325744308,9,20,1,0,1,1,8,1
25.56,30.02,0.8514323784143903,1,1,0,1,0,0,0,0
112.8,122.66,0.9196151964780694,0,2,0,1,0,0,0,0
192.82,70.56,2.7327097505668934,5,12,0,0,1,0,1,1
50.57,40.9,1.2364303178484108,1,4,0,1,0,0,0,0
29.36,32.46,0.9044978434996919,1,2,0,0,0,0,0,0
153.59,115.47,1.3301290378453279,0,4,0,1,0,0,0,0
70.41,69.64,1.0110568638713382,1,3,0,1,0,0,0,0
242.84,92.11,2.636412984475084,0,8,1,0,0,0,1,0
38.05,29.81,1.2764173096276417,2,7,0,1,0,0,0,0
135.37,107.89,1.2547038650477338,2,7,0,0,0,0,0,0
55.14,78.39,0.7034060466896288,1,4,0,1,0,0,0,0
80.44,87.67,0.9175316527888673,1,2,0,1,0,0,0,0
258.24,82.88,3.115830115830116,3,8,0,0,0,0,0,1
87.42,156.13,0.5599180170370845,1,6,1,0,0,0,0,0
126.71,54.49,2.325380803817214,1,5,0,0,1,0,1,1
129.69,99.54,1.302893309222423,1,5,0,1,0,0,0,0
80.75,84.59,0.9546045631871379,0,2,0,1,0,0,0,0
108.87,87.18,1.2487955953200274,1,4,0,1,0,0,0,0
181.3,175.96,1.030347806319618,0,3,0,1,0,0,0,0
124.59,87.95,1.4166003411028993,5,11,0,1,1,0,0,1
97.81,93.08,1.0508165019338205,0,4,1,0,0,0,0,0
38.04,30.36,1.2529644268774704,0,3,0,1,0,0,0,0
104.93,103.24,1.0163696241766758,1,2,0,1,0,0,0,0
498.46,81.52,6.114573110893033,7,29,1,0,1,1,3,1
66.99,55.12,1.2153483309143687,1,4,0,1,0,0,2,0
135.53,117.73,1.151193408646904,3,5,0,0,1,0,0,0
74.61,33.69,2.2146037399821905,1,14,0,1,1,0,3,0
285.9,80.58,3.548026805658972,7,26,1,0,1,1,7,1
19.47,36.79,0.5292198967110627,1,1,0,1,0,0,0,0
109.9,79.77,1.3777109188918142,1,1,0,1,0,0,1,0
81.09,66.92,1.2117453676031082,1,2,0,1,0,0,1,0
84.33,91.35,0.9231527093596059,2,4,0,1,0,0,0,0
193.31,134.96,1.4323503260225252,3,4,1,0,0,0,1,0
36.16,40.44,0.8941641938674579,1,6,0,1,0,1,1,0
62.26,54.99,1.132205855610111,0,0,0,1,0,0,1,0
333.56,228.8,1.4578671328671329,0,1,0,1,0,0,0,0
499.81,146.18,3.4191407853331506,15,34,1,0,1,0,6,1
144.4,54.91,2.6297577854671284,2,3,0,0,0,0,1,0
29.48,51.46,0.5728721336960746,3,10,0,1,0,0,0,0
82.04,81.31,1.00897798548764,0,6,0,1,0,0,0,0
98.77,65.22,1.5144127568230603,1,3,0,1,0,0,0,0
64.86,52.82,1.227943960620977,1,2,0,1,0,0,0,0
67.38,23.3,2.8918454935622315,3,6,1,0,1,0,2,0
106.19,128.93,0.8236252229892189,0,4,0,1,0,0,0,0
98.32,64.24,1.530510585305106,0,3,0,1,0,0,0,0
99.62,64.29,1.5495411417016642,1,2,0,1,0,0,0,0
100.49,75.82,1.3253758902664206,1,3,0,1,0,0,0,0
60.0,62.13,0.9657170449058425,1,2,0,1,0,0,0,0
56.3,99.74,0.5644676158010828,0,3,0,0,1,0,0,0
545.15,115.87,4.704841632864417,13,41,1,0,1,0,4,1
29.91,57.35,0.52153443766347,1,4,0,1,0,0,0,0
28.07,37.76,0.7433792372881356,1,3,0,1,0,0,0,0
121.33,201.28,0.6027921303656598,0,3,0,1,0,0,0,0
127.68,174.74,0.7306855900194574,1,2,0,1,0,0,0,0
36.6,37.6,0.973404255319149,0,2,0,1,0,0,1,0
27.31,19.36,1.4106404958677685,4,8,0,1,1,0,1,0
35.92,43.53,0.8251780381346199,0,2,0,1,0,0,0,0
132.69,124.82,1.0630507931421247,0,1,0,1,0,0,0,0
130.27,93.33,1.395799849994643,2,6,0,1,0,0,0,0
59.62,55.92,1.0661659513590844,0,0,0,1,0,0,0,0
57.15,43.52,1.313189338235294,4,12,0,0,1,0,0,0
297.22,72.91,4.0765327115622005,11,29,1,0,1,1,2,1
134.4,90.72,1.4814814814814816,3,6,0,1,0,0,0,0
107.91,88.99,1.2126081582200248,2,5,0,1,0,0,0,0
119.24,93.88,1.270132083510865,3,6,0,1,0,0,0,0
42.84,54.47,0.7864879750321279,0,0,0,1,0,0,0,0
110.09,104.08,1.0577440430438125,2,4,0,1,0,0,0,0
41.68,45.24,0.9213085764809902,1,4,1,0,1,0,1,0
89.56,66.35,1.3498116051243407,1,2,0,1,0,0,0,0
101.94,136.65,0.745993413830955,1,1,0,0,0,0,0,0
50.54,34.12,1.481242672919109,3,10,1,0,0,0,1,0
82.98,103.51,0.8016616752004637,1,3,0,1,0,0,1,0
238.9,81.73,2.923039275663771,5,11,0,0,0,0,1,0
194.74,124.89,1.559292177115862,0,3,0,1,0,0,0,0
112.56,54.9,2.050273224043716,4,13,0,1,1,0,2,0
69.36,65.51,1.058769653488017,1,2,1,0,0,0,0,0
112.72,42.82,2.632414759458197,5,12,0,0,0,0,1,1
56.33,71.56,0.7871716042481833,0,1,0,0,0,0,0,0
105.15,84.37,1.2462960768045515,0,5,0,1,0,0,0,0
46.92,44.52,1.0539083557951483,1,3,0,1,1,0,0,0
131.44,86.32,1.5227062094531976,2,6,0,1,0,0,0,0
34.33,36.06,0.9520244037714919,1,3,0,1,0,0,0,0
96.23,85.43,1.1264192906473136,1,4,0,1,0,0,0,0
184.18,50.22,3.6674631620868183,14,43,1,0,1,1,6,1
218.84,90.37,2.421600088524953,5,5,1,0,0,0,1,1
79.29,55.1,1.4390199637023595,0,4,1,0,1,0,0,0
75.16,57.34,1.310777816532961,0,1,0,1,0,0,0,0
34.16,35.84,0.9531249999999998,2,5,0,1,0,0,0,0
104.93,105.15,0.9979077508321446,2,9,0,0,0,0,2,1
86.22,27.85,3.0958707360861757,5,13,0,1,0,0,0,0
190.04,180.54,1.0526199180237066,1,3,0,1,0,0,0,0
333.5,219.51,1.519292970707485,2,3,0,1,0,0,0,0
124.78,124.19,1.0047507850873663,1,4,1,0,0,0,0,0
140.63,84.96,1.6552495291902072,4,9,0,1,0,0,3,1
223.51,196.41,1.137976681431699,0,5,0,1,0,0,0,0
97.65,75.68,1.2903012684989428,0,3,0,1,0,0,0,0
321.72,153.23,2.099588853357698,2,6,0,1,1,0,1,0
246.8,215.53,1.145084211014708,0,3,0,1,0,0,0,0
49.93,29.27,1.7058421592073796,2,12,0,1,0,0,1,1
194.18,169.16,1.1479073066918895,1,1,0,1,0,0,0,0
113.43,120.41,0.9420313927414667,1,2,0,1,0,0,0,0
50.79,69.14,0.7345964709285507,1,7,0,1,0,0,0,0
83.22,83.79,0.9931972789115645,0,2,0,0,1,0,0,0
522.08,118.5,4.405738396624473,14,32,1,0,1,0,3,1
123.66,48.98,2.5247039608003266,5,13,1,0,0,0,0,0
79.0,105.71,0.7473275943619336,1,7,0,0,0,0,0,0
368.67,40.61,9.078305836000986,15,43,1,0,1,1,5,1
292.74,71.36,4.102298206278027,10,22,1,0,1,1,5,1
53.11,37.67,1.4098752322803292,1,3,0,1,0,0,0,0
60.5,43.8,1.3812785388127855,3,5,0,1,0,0,0,0
1189.94,136.01,8.748915520917581,8,25,1,0,1,1,4,1
44.48,47.85,0.9295715778474398,0,3,0,1,0,0,0,0
26.46,39.05,0.6775928297055058,1,3,0,0,0,0,0,0
33.31,69.4,0.47997118155619595,1,2,0,1,0,0,0,0
795.48,77.66,10.243110996652074,8,31,1,0,1,1,2,1
131.32,21.27,6.173953925716972,15,32,1,0,1,0,3,1
14.03,26.46,0.5302343159486016,1,2,0,1,0,0,0,0
100.0,69.13,1.4465499783017504,1,3,0,1,0,0,0,0
80.72,77.85,1.0368657675016058,1,3,0,1,0,0,0,0
180.46,69.96,2.5794739851343627,1,7,0,0,1,0,2,1
43.68,32.06,1.3624454148471614,1,3,0,1,0,0,0,0
44.57,75.54,0.5900185332274291,1,2,0,1,0,0,1,0
129.92,111.49,1.1653063054982509,0,4,0,0,0,0,0,0
57.81,88.31,0.6546257501981656,2,4,0,1,0,0,0,0
102.52,177.23,0.5784573717767872,2,4,0,1,0,0,0,0
133.01,96.06,1.3846554236935247,0,2,0,0,1,0,0,0
46.72,44.19,1.0572527721203893,3,4,0,1,0,0,0,0
397.46,151.78,2.6186585847937804,2,12,1,0,1,1,3,1
42.01,31.96,1.3144555694618272,2,4,0,0,0,0,0,0
135.65,88.51,1.5325951869845216,0,3,0,1,0,0,0,0
95.75,147.18,0.6505639353172985,0,2,0,1,0,0,0,0
89.7,57.47,1.5608143379154342,0,5,0,0,1,0,0,0
10.4,20.59,0.505099562894609,2,2,0,1,0,0,0,0
110.26,98.19,1.1229249414400653,1,3,0,0,1,0,0,0
93.12,123.47,0.7541913015307362,0,1,1,0,0,0,0,0
42.56,31.89,1.33458764502979,1,4,0,1,0,0,0,0
34.71,35.32,0.9827293318233296,0,3,0,1,0,0,1,0
180.04,42.78,4.208508648901356,8,26,1,0,1,1,3,1
57.05,50.05,1.1398601398601398,1,2,0,1,0,0,0,0
68.45,85.68,0.7989028944911297,0,0,1,0,0,0,0,0
227.32,35.37,6.426915465083404,13,29,1,0,1,1,3,1
145.95,49.03,2.9767489292270035,3,7,0,1,0,0,3,1
210.48,95.8,2.1970772442588724,5,22,1,0,0,0,1,0
321.27,251.63,1.2767555537892938,0,6,0,1,0,0,0,0
215.08,147.03,1.4628307148201047,0,1,0,0,0,0,0,0
34.95,61.1,0.5720130932896891,2,5,0,1,0,0,0,0
152.75,103.98,1.4690325062512022,0,4,0,1,0,0,0,0
69.86,52.59,1.3283894276478416,0,1,0,1,0,0,0,0
71.13,55.08,1.2913943355119826,0,3,0,1,0,0,0,0
76.46,54.84,1.3942377826404082,0,2,0,0,1,0,0,0
57.31,68.05,0.842174871418075,2,6,0,1,0,0,0,0
56.87,64.8,0.8776234567901234,0,1,0,1,0,0,0,0
115.89,77.37,1.497867390461419,2,7,0,1,0,0,0,0
114.44,103.34,1.1074124250048383,1,1,1,0,0,0,0,0
373.43,63.63,5.868772591544869,9,21,1,0,1,0,2,1
573.02,117.43,4.879672996678872,8,23,1,0,1,1,4,1
79.21,45.3,1.7485651214128035,1,3,0,0,0,0,4,0
296.63,114.05,2.600876808417361,5,16,0,1,0,0,2,0
110.07,61.86,1.779340446168768,4,8,0,0,0,0,1,0
8.72,3.73,2.3378016085790887,2,6,0,0,1,0,0,1
70.22,106.64,0.6584771192798199,0,2,0,1,0,0,0,0
52.08,39.1,1.3319693094629155,0,1,1,0,0,0,0,0
32.08,44.31,0.7239900699616338,0,2,1,0,0,0,0,0
248.93,26.73,9.312757201646091,14,28,1,0,1,1,5,1
154.55,115.29,1.3405325700407669,0,5,0,1,0,0,0,0
70.18,127.7,0.549569303054033,0,2,0,1,0,0,0,0
138.86,167.77,0.8276807534124099,4,11,0,1,0,0,0,0
66.37,72.33,0.9175998893958248,0,3,0,1,0,0,0,0
29.73,47.78,0.6222268731686899,1,5,0,1,0,0,0,0
294.58,109.51,2.689982649986302,2,10,0,1,1,0,1,0
48.34,58.21,0.830441504896066,3,4,0,0,1,0,0,0
188.18,85.05,2.2125808348030573,4,10,0,1,0,0,0,0
233.78,185.66,1.2591834536249058,0,3,0,1,0,0,0,0
88.19,76.75,1.1490553745928338,1,4,0,1,0,0,0,0
113.6,60.68,1.8721160184574819,2,10,0,1,0,0,1,1
24.93,42.39,0.5881104033970276,2,3,0,1,0,0,0,0
55.85,45.49,1.2277423609584524,0,4,0,1,0,0,0,0
52.68,68.86,0.7650304966598896,0,1,0,0,0,0,0,0
213.08,133.5,1.5961048689138577,2,10,0,0,0,0,2,0
103.49,98.51,1.0505532433255507,3,4,0,1,0,0,0,0
40.43,45.08,0.8968500443655724,0,0,0,0,1,0,0,0
106.62,84.06,1.2683797287651677,2,6,0,1,1,0,1,1
162.95,172.0,0.9473837209302325,2,2,0,1,0,0,0,0
979.61,123.66,7.921801714378134,12,27,1,0,1,1,4,1
97.29,45.38,2.1438959894226532,5,12,0,1,0,0,1,1
49.25,77.3,0.6371280724450195,1,1,0,1,0,0,1,0
51.26,52.84,0.9700984102952308,0,2,0,0,0,0,0,0
209.68,46.64,4.495711835334477,12,29,1,0,1,1,5,1
93.28,80.98,1.151889355396394,2,2,0,1,0,0,0,0
51.38,58.4,0.8797945205479453,3,5,0,1,0,0,0,0
52.88,99.45,0.5317244846656611,0,3,0,1,0,0,0,0
81.74,29.81,2.7420328748742033,2,9,1,0,1,0,1,1
67.32,62.94,1.0695900857959961,2,4,0,0,0,0,0,0
190.91,148.96,1.2816192266380235,0,2,0,1,0,0,0,0
91.03,65.24,1.3953096259963214,1,12,0,0,0,0,1,0
82.3,67.69,1.215836903530802,1,11,0,0,1,0,0,1
120.1,124.96,0.9611075544174136,1,4,0,1,0,0,0,0
120.22,63.62,1.8896573404589752,4,8,1,0,0,0,0,0
56.87,81.95,0.6939597315436241,1,1,0,1,0,0,0,0
89.54,160.77,0.5569447036138583,1,7,0,1,0,0,0,0
80.24,101.06,0.7939837720166237,0,3,0,1,0,0,0,0
71.59,12.2,5.868032786885246,10,25,1,0,1,1,4,1
77.95,27.47,2.837641062977794,2,12,0,0,0,1,0,0
42.59,58.75,0.724936170212766,1,4,0,0,1,0,0,0
15.97,25.37,0.629483642096965,0,4,0,1,0,0,0,0
167.21,225.68,0.7409163417227933,0,4,0,0,0,0,0,0
345.02,145.2,2.376170798898072,2,10,0,1,1,0,1,0
53.23,52.09,1.021885198694567,0,0,0,1,0,0,0,0
51.7,66.55,0.7768595041322315,1,3,0,1,0,0,0,0
224.34,97.48,2.3013951579811245,2,10,1,0,0,0,1,1
137.89,141.22,0.9764197705707406,0,3,0,1,0,0,0,0
104.02,32.42,3.208513263417643,6,29,1,0,1,0,1,1
214.24,100.59,2.129833979520827,3,7,0,1,1,0,0,0
150.3,141.0,1.0659574468085107,3,8,1,0,1,0,1,0
118.32,90.81,1.3029402048232572,2,2,0,1,0,0,0,0
60.11,29.3,2.0515358361774743,4,12,1,0,1,0,0,0
48.7,76.26,0.6386047731445056,1,1,0,1,0,0,0,0
77.36,63.71,1.214252079736305,1,6,0,1,0,0,0,0
65.84,77.0,0.8550649350649351,4,14,0,0,0,0,1,1
163.32,187.04,0.8731822070145423,1,3,0,1,0,0,0,0
35.84,64.56,0.5551425030978935,0,3,0,1,0,0,0,0
98.09,71.33,1.3751577176503575,1,1,0,1,0,0,0,0
96.01,82.38,1.1654527798009227,0,5,0,1,0,0,0,0
115.81,88.87,1.3031394171261392,2,6,1,0,0,0,0,0
78.45,58.52,1.3405673274094327,1,3,0,1,0,0,0,0
34.81,49.99,0.6963392678535707,1,2,0,1,0,0,0,0
43.79,62.34,0.7024382418992621,1,4,0,1,0,0,0,0
76.08,138.2,0.5505065123010131,0,5,0,1,0,0,0,0
218.68,221.6,0.9868231046931408,0,1,0,1,0,0,0,0
164.93,118.22,1.395110810353578,0,2,0,1,0,0,0,0
159.94,146.86,1.0890644150892004,1,6,0,0,0,0,0,0
520.83,151.78,3.4314797733561737,7,26,1,0,1,1,4,1
98.68,77.65,1.2708306503541533,6,18,0,1,0,0,1,0
1444.85,188.16,7.678837159863945,10,23,1,0,1,0,6,1
109.52,89.24,1.227252353204841,0,1,0,1,0,0,1,0
57.92,40.44,1.4322453016815035,0,4,0,1,0,0,1,0
175.97,150.5,1.169235880398671,2,5,0,1,0,0,1,0
49.62,41.01,1.2099487929773225,1,2,0,1,0,0,0,0
139.31,125.13,1.113322144969232,0,0,0,1,0,0,0,0
110.44,99.27,1.11252140626574,0,6,0,1,0,0,0,0
337.54,142.22,2.3733652088313884,2,8,1,0,0,1,0,0
73.36,28.63,2.562347188264059,2,9,0,1,0,0,1,0
112.82,118.24,0.9541610284167794,0,4,0,0,1,0,0,0
571.59,178.87,3.195561021971264,9,27,1,0,1,1,4,1
891.08,103.64,8.597838672327287,12,38,1,0,1,1,6,1
772.58,300.18,2.5737224332067425,1,8,1,0,0,0,0,1
328.31,107.28,3.06030947054437,2,6,1,0,0,0,2,1
136.74,158.33,0.8636392345102002,3,5,0,1,0,0,0,0
68.53,129.91,0.5275190516511431,0,0,0,1,0,1,0,0
102.18,68.89,1.4832341413848165,0,3,0,1,0,0,0,0
103.3,75.52,1.3678495762711864,1,3,0,0,1,0,0,0
117.54,93.17,1.261564881399592,0,2,0,1,0,0,0,0
338.19,369.26,0.9158587445160592,2,3,0,0,1,0,1,1
45.54,90.03,0.505831389536821,0,2,0,0,1,0,0,0
36.32,52.0,0.6984615384615385,0,0,0,1,0,0,0,0
68.82,55.74,1.2346609257265875,0,3,0,1,0,0,1,0
280.14,117.96,2.3748728382502544,7,14,0,0,0,0,2,1
346.83,254.16,1.3646128423040604,1,6,0,1,0,0,0,0
64.37,46.59,1.3816269585748016,2,6,0,1,0,0,0,0
63.73,54.23,1.1751797897842522,2,3,0,1,0,0,0,0
42.45,78.7,0.5393900889453621,1,5,0,0,1,0,0,0
124.39,219.83,0.5658463358049401,1,2,0,1,0,0,0,0
283.27,37.31,7.592334494773518,9,37,1,0,1,1,2,1
45.27,32.45,1.3950693374422187,2,5,0,1,1,0,1,0
44.53,60.93,0.7308386673231577,1,4,0,1,0,0,0,0
141.91,96.22,1.4748493036790689,0,5,0,1,0,0,0,0
44.19,43.25,1.0217341040462427,0,3,0,1,0,0,0,0
79.84,65.57,1.2176300137257894,0,2,0,0,0,0,0,0
55.77,65.48,0.8517104459376909,1,2,0,1,0,0,0,0
219.26,107.19,2.04552663494729,4,7,0,0,0,0,0,0
53.08,104.0,0.5103846153846153,0,1,0,1,0,0,0,0
85.01,59.33,1.4328333052418676,2,4,0,1,0,0,0,0
53.07,55.34,0.9589808456812432,1,4,0,1,0,0,0,0
60.56,60.17,1.0064816353664616,0,2,0,1,0,0,1,0
62.09,65.96,0.9413280776228018,1,2,0,1,0,0,0,0
394.68,67.31,5.8636161045907,10,33,1,0,1,1,8,1
222.16,95.34,2.330186700230753,3,8,0,1,0,0,2,1
118.81,92.86,1.2794529399095413,0,4,0,1,0,0,0,0
75.51,81.61,0.9252542580566108,0,3,0,1,0,0,0,0
88.15,151.13,0.5832726791504004,0,2,0,1,0,0,0,0
95.35,74.53,1.2793505970750032,3,9,1,0,0,0,0,0
93.09,76.25,1.2208524590163934,0,2,0,1,0,0,1,0
95.38,87.5,1.0900571428571428,3,4,0,0,0,0,2,0
38.8,33.77,1.148948771098608,0,3,0,0,0,0,0,0
145.03,97.24,1.4914644179350063,2,3,0,1,0,0,0,0
297.37,32.35,9.19227202472952,14,29,1,0,1,1,5,1
61.85,91.12,0.6787752414398595,1,2,0,1,0,0,0,0
20.89,22.75,0.9182417582417582,0,1,0,1,0,0,0,0
1229.47,153.49,8.010098377744479,16,33,1,0,1,1,2,1
88.35,37.94,2.3286768581971535,3,3,0,0,1,0,0,0
87.16,96.19,0.9061232976400874,1,3,0,1,0,0,1,0
72.95,51.84,1.4072145061728394,1,3,0,1,0,0,0,0
69.03,121.1,0.5700247729149464,0,0,0,1,0,0,0,0
69.61,100.36,0.6936030290952571,2,5,0,1,0,0,0,0
59.22,64.89,0.9126213592233009,1,2,0,1,0,0,0,0
23.77,22.68,1.0480599647266313,1,4,0,1,0,0,0,0
179.31,64.52,2.779138251704898,4,16,0,0,0,0,1,0
372.21,147.11,2.5301475086669836,4,10,0,0,1,0,0,0
88.4,82.25,1.0747720364741642,1,5,0,1,0,0,0,0
463.59,181.33,2.556609496498097,4,10,1,0,0,0,0,0
99.59,77.33,1.2878572352256563,1,2,0,1,0,0,0,0
262.33,103.56,2.53312089609888,4,10,0,1,0,0,2,0
162.32,66.53,2.4398015932661954,6,14,0,1,1,0,2,0
123.87,104.79,1.1820784425994846,2,9,1,0,1,0,0,0
122.76,101.8,1.2058939096267192,0,6,0,1,0,0,0,0
82.73,111.72,0.7405119942713928,1,8,0,1,1,0,1,0
112.99,80.74,1.3994302700024772,1,5,0,1,0,0,0,0
119.53,155.7,0.7676942838792551,0,4,0,1,0,0,1,0
60.05,56.51,1.0626437798619712,0,3,1,0,0,0,0,0
63.49,86.37,0.7350932036586778,1,5,0,1,0,0,0,0
68.48,76.09,0.8999868576685505,0,2,0,1,0,0,0,0
164.77,120.51,1.3672724255248527,0,5,0,1,0,0,0,0
66.13,60.79,1.0878433952952788,0,5,0,1,0,0,0,0
42.65,36.03,1.1837357757424367,1,5,0,1,0,0,0,0
66.86,73.94,0.9042466865025697,3,10,0,0,0,0,4,0
61.19,54.87,1.115181337707308,0,4,0,1,0,0,0,0
128.59,89.39,1.4385277995301489,0,1,1,0,0,0,0,0
55.17,19.03,2.8991066736731477,4,7,0,0,0,0,0,0
121.44,55.06,2.205593897566291,3,9,0,1,1,0,1,1
48.22,48.73,0.989534167863739,0,2,0,1,0,0,0,0
67.5,95.15,0.7094062007356805,1,3,0,1,0,0,0,0
66.2,88.93,0.7444057123580344,1,1,0,1,0,0,0,0
65.11,52.87,1.2315112540192927,1,3,0,1,0,0,1,0
44.27,36.1,1.2263157894736842,0,1,0,1,0,0,0,0
267.52,121.86,2.195306088954538,6,9,1,0,0,0,0,1
49.44,80.69,0.6127153302763664,1,3,0,1,0,0,0,0
203.05,148.79,1.3646750453659522,1,3,0,1,0,0,0,0
56.59,40.76,1.388370951913641,1,4,0,1,0,0,0,0
61.27,76.87,0.7970599713802524,0,6,0,1,0,0,0,0
118.3,161.04,0.7346000993541978,1,2,0,1,0,0,0,0
215.95,89.5,2.412849162011173,1,5,0,1,0,1,1,1
61.14,45.03,1.3577614923384411,1,4,0,1,0,0,0,0
101.88,151.95,0.6704837117472853,1,2,0,1,0,0,1,0
200.84,146.4,1.3718579234972677,1,3,0,1,0,0,0,0
110.5,95.92,1.152001668056714,0,4,0,1,0,0,0,0
841.75,91.67,9.182393367513908,17,31,1,0,1,1,2,1
119.09,57.57,2.0686121243703317,2,7,0,0,0,0,1,1
80.71,102.93,0.784125133585932,2,2,0,1,0,0,0,0
168.58,125.65,1.3416633505769997,3,8,1,0,1,0,1,0
138.08,101.43,1.3613329389726905,1,9,0,0,1,0,1,0
146.59,132.41,1.107091609395061,1,3,0,1,0,0,0,0
127.19,133.87,0.9501008441024874,0,0,0,1,0,0,0,0
477.4,65.73,7.2630457933972306,13,25,1,0,1,0,5,1
162.55,57.52,2.825973574408901,2,7,0,1,0,0,1,0
63.5,84.56,0.7509460737937559,2,9,0,1,0,0,0,0
54.49,91.57,0.5950638855520367,1,4,0,1,1,0,0,0
90.53,76.52,1.183089388395191,0,3,0,1,0,0,0,0
85.25,56.88,1.4987693389592123,1,3,0,1,0,0,1,0
208.73,22.53,9.264536173990233,15,33,1,0,1,0,4,1
133.73,105.18,1.2714394371553526,1,4,0,1,0,0,0,0
49.77,63.07,0.7891231964483907,1,3,0,1,0,0,0,0
913.87,389.52,2.3461439720681865,5,12,0,1,0,0,0,1
131.17,27.39,4.788974078130704,12,30,1,0,1,1,4,1
63.44,44.72,1.4186046511627908,0,3,0,1,0,0,0,0
86.4,89.16,0.9690444145356664,0,3,0,1,0,0,0,0
65.02,91.12,0.7135645302897278,2,6,0,1,0,0,0,0
60.32,50.37,1.1975382171927735,0,1,0,1,0,0,1,0
560.08,58.63,9.552788674739894,13,32,1,0,1,0,1,1
76.49,67.71,1.1296706542608181,1,1,0,1,0,0,0,0
169.79,133.9,1.268035847647498,1,3,0,1,0,0,0,0
248.91,45.63,5.454963839579224,8,25,1,0,1,1,3,1
49.09,49.35,0.9947315096251267,3,9,0,0,1,0,3,1
70.77,82.29,0.860007291286912,1,3,0,1,0,0,0,0
65.23,59.94,1.088254921588255,1,5,0,1,0,0,0,0
89.93,74.65,1.2046885465505692,1,2,0,1,0,0,0,0
83.82,61.73,1.3578486959339058,0,3,0,1,0,0,0,0
557.3,55.8,9.987455197132617,19,41,1,0,1,1,11,1
224.19,26.2,8.556870229007634,14,35,1,0,1,1,7,1
161.08,55.96,2.8784846318799144,1,11,1,0,0,0,2,1
39.89,79.73,0.5003135582591245,0,5,0,1,0,0,0,0
105.98,132.89,0.7975016931296562,2,5,0,1,0,0,0,0
216.78,145.05,1.4945191313340227,0,4,0,1,0,0,0,0
57.3,42.53,1.3472842699271101,1,4,0,1,0,0,0,0
51.52,67.96,0.7580929958799295,1,2,0,1,0,0,1,0
122.44,97.63,1.2541227081839599,1,3,0,1,0,0,0,0
155.62,162.9,0.9553100061387354,0,2,0,1,0,0,0,0
127.27,97.87,1.3003984877899253,1,5,0,1,0,0,0,0
25.98,46.82,0.5548910721913712,0,3,0,1,0,0,0,0
60.37,43.94,1.3739189804278562,2,3,0,1,0,0,0,0
109.1,117.26,0.9304110523622718,2,4,0,1,0,0,0,0
196.02,128.56,1.524735532047293,2,4,1,0,0,0,0,0
84.23,64.25,1.3109727626459144,0,2,0,1,0,0,0,0
92.78,122.17,0.7594335761643611,2,4,0,1,0,0,0,0
158.84,140.73,1.1286861365735807,1,3,0,1,0,0,0,0
1249.57,151.04,8.273106461864407,13,25,1,0,1,1,6,1
228.67,167.55,1.3647866308564607,2,5,0,1,0,0,0,0
44.26,62.63,0.7066900846239821,2,4,0,1,0,0,0,0
133.14,165.81,0.8029672516736023,1,5,0,1,0,0,0,0
58.71,43.53,1.348725017229497,0,2,0,1,0,0,0,0
60.51,70.07,0.8635650064221493,1,3,0,1,0,0,0,0
63.74,61.3,1.0398042414355628,1,6,0,0,1,0,0,0
44.81,88.91,0.503992801709594,0,2,0,0,0,0,0,0
31.29,53.42,0.5857356795207787,0,3,0,1,0,0,0,0
75.1,89.39,0.8401387179774024,0,0,0,1,0,0,0,0
64.59,64.5,1.0013953488372094,2,2,0,0,0,0,0,0
651.95,76.15,8.56139198949442,6,18,1,0,1,0,4,1
134.58,132.64,1.0146260554885407,1,4,0,1,0,0,0,0
55.99,99.75,0.5613032581453634,1,3,0,1,0,0,0,0
101.89,138.72,0.7345011534025375,1,6,0,1,0,0,0,0
163.54,148.46,1.1015761821366024,2,3,1,0,0,0,0,0
1137.78,124.3,9.153499597747386,3,22,1,0,1,1,8,1
43.15,44.23,0.9755821840379834,1,3,0,1,0,0,0,0
63.04,85.84,0.7343895619757689,1,2,0,0,1,0,0,0
94.15,61.86,1.5219851277077272,2,11,0,1,0,0,0,1
114.65,103.12,1.111811481768813,1,3,0,0,0,0,0,0
478.77,63.45,7.54562647754137,17,24,1,0,1,1,6,1
91.49,96.19,0.9511383719721385,2,4,0,0,0,0,0,0
458.54,151.4,3.028665785997358,3,14,1,0,0,0,0,1
70.53,48.27,1.4611559975139838,0,0,0,1,0,0,0,0
41.05,61.85,0.6637025060630557,1,3,0,0,0,0,0,0
